DEPARTMENT,DATE ,CARBON (metric tonne),ELECTRICITY (kwh),WATER (m3)
Finance,5/10/2021,47.98,33.79,25
Logistics,5/10/2021,49.34,49.7,30.3
IT,5/10/2021,1.87,75.59,26.5
Finance,6/10/2021,46.13,35.76,25
Logistics,6/10/2021,47.9,49.73,30.6
IT,6/10/2021,0.12,76.29,26.7
Finance,7/10/2021,47.86,36.89,25.2
Logistics,7/10/2021,48.26,50.6,30.7
IT,7/10/2021,-1.4,77.13,26.9
Finance,8/10/2021,49.53,36.57,25.4
Logistics,8/10/2021,48.84,49.6,30.8
IT,8/10/2021,-2.58,76.24,26.8
Finance,9/10/2021,48.19,35.03,25.6
Logistics,9/10/2021,50.61,50.29,30.9
IT,9/10/2021,-1.26,76,27.1
Finance,10/10/2021,49.74,35.1,25.7
Logistics,10/10/2021,49.81,49.45,31.2
IT,10/10/2021,-2.34,77.89,27
Finance,11/10/2021,50.68,35.04,25.9
Logistics,11/10/2021,51.16,51.15,31.2
IT,11/10/2021,-0.91,79.67,27.2
Finance,12/10/2021,50.22,34.3,26.1
Logistics,12/10/2021,51.34,50.05,31.4
IT,12/10/2021,-1.18,78.74,27.1
Finance,13/10/2021,51.55,33,26.1
Logistics,13/10/2021,49.46,50.47,31.7
IT,13/10/2021,0.71,76.81,27.2
Finance,14/10/2021,50.92,32.79,26.1
Logistics,14/10/2021,50.99,51.85,31.9
IT,14/10/2021,0.77,76.72,27.1
Finance,15/10/2021,49.38,34.68,26.2
Logistics,15/10/2021,52.71,53.09,32
IT,15/10/2021,1.63,77.93,27.3
Finance,16/10/2021,50.31,34.1,26.4
Logistics,16/10/2021,52.4,51.97,32.3
IT,16/10/2021,-0.01,77.64,27.6
Finance,17/10/2021,49.37,35.52,26.7
Logistics,17/10/2021,50.84,52.54,32.4
IT,17/10/2021,0.05,78.05,27.8
Finance,18/10/2021,50.6,36.28,26.7
Logistics,18/10/2021,49.31,50.75,32.4
IT,18/10/2021,1.59,78.59,28
Finance,19/10/2021,49.13,34.57,26.8
Logistics,19/10/2021,47.57,51.39,32.6
IT,19/10/2021,3.34,79.04,27.9
Finance,20/10/2021,47.45,33.27,26.9
Logistics,20/10/2021,47.45,52.38,32.5
IT,20/10/2021,1.55,80.83,27.9
Finance,21/10/2021,49.3,35.09,26.9
Logistics,21/10/2021,45.49,51.85,32.6
IT,21/10/2021,2.12,79.14,27.8
Finance,22/10/2021,49.78,35.54,26.9
Logistics,22/10/2021,44.81,51.51,32.5
IT,22/10/2021,2.1,80.12,28.1
Finance,23/10/2021,50.35,35.5,26.9
Logistics,23/10/2021,44.44,50.17,32.7
IT,23/10/2021,3.72,78.7,28.4
Finance,24/10/2021,49.1,33.94,27
Logistics,24/10/2021,44.36,48.87,32.7
IT,24/10/2021,3,77.93,28.6
Finance,25/10/2021,48.44,35.48,27
Logistics,25/10/2021,42.99,47.12,32.9
IT,25/10/2021,3.03,78.07,28.6
Finance,26/10/2021,49.53,34.57,27.2
Logistics,26/10/2021,41.18,47.22,32.9
IT,26/10/2021,2.51,79.11,28.7
Finance,27/10/2021,49.36,35.51,27.4
Logistics,27/10/2021,40.28,46.22,32.8
IT,27/10/2021,2.6,81.2,28.6
Finance,28/10/2021,48.59,37.42,27.5
Logistics,28/10/2021,41.63,46.91,32.8
IT,28/10/2021,2.3,83,28.7
Finance,29/10/2021,49.93,36.48,27.7
Logistics,29/10/2021,39.69,48.64,33
IT,29/10/2021,1.44,81.83,28.8
Finance,30/10/2021,48.48,36.83,27.9
Logistics,30/10/2021,39.72,47.66,33.1
IT,30/10/2021,1.4,81.56,29
Finance,31/10/2021,49.11,37.39,28
Logistics,31/10/2021,40.09,49.69,33.4
IT,31/10/2021,2.12,81.12,28.9
Finance,1/11/2021,48.26,37.17,28.3
Logistics,1/11/2021,38.42,49.11,33.4
IT,1/11/2021,3,81.95,28.8
Finance,2/11/2021,50.12,37.17,28.5
Logistics,2/11/2021,39.26,47.68,33.7
IT,2/11/2021,4.06,82.69,28.7
Finance,3/11/2021,50.64,38.56,28.4
Logistics,3/11/2021,40.38,48.1,33.9
IT,3/11/2021,3.18,81.55,29
Finance,4/11/2021,52.19,39.47,28.6
Logistics,4/11/2021,41.01,49.54,34.2
IT,4/11/2021,3.31,80,29
Finance,5/11/2021,50.43,38.07,28.8
Logistics,5/11/2021,43.08,47.59,34.2
IT,5/11/2021,2.41,81.98,29
Finance,6/11/2021,51.51,38.08,29
Logistics,6/11/2021,44.01,47.04,34.4
IT,6/11/2021,4.51,83.2,28.9
Finance,7/11/2021,51.02,36.09,29.3
Logistics,7/11/2021,44.84,47.09,34.3
IT,7/11/2021,3.23,81.53,29.1
Finance,8/11/2021,51.48,36.32,29.2
Logistics,8/11/2021,43.68,45.85,34.6
IT,8/11/2021,4.41,82.38,29
Finance,9/11/2021,49.93,35.67,29.1
Logistics,9/11/2021,41.83,47.49,34.5
IT,9/11/2021,3.7,80.56,28.9
Finance,10/11/2021,51.84,35.89,29
Logistics,10/11/2021,42.86,46.04,34.6
IT,10/11/2021,5.77,79.97,28.8
Finance,11/11/2021,49.96,36.69,28.9
Logistics,11/11/2021,42.79,45.47,34.6
IT,11/11/2021,4.08,79.24,28.9
Finance,12/11/2021,50.25,37.52,29
Logistics,12/11/2021,42.05,43.52,34.8
IT,12/11/2021,4.39,79.69,28.8
Finance,13/11/2021,50.18,37.27,29
Logistics,13/11/2021,41.85,45.37,34.9
IT,13/11/2021,5.49,79.45,28.9
Finance,14/11/2021,51.17,39.17,28.9
Logistics,14/11/2021,40.66,45.32,34.8
IT,14/11/2021,3.81,77.52,29
Finance,15/11/2021,50.73,40.82,29.1
Logistics,15/11/2021,41.76,45.89,35
IT,15/11/2021,5.21,78.65,29
Finance,16/11/2021,51.04,41.22,29.3
Logistics,16/11/2021,42.06,47.51,35
IT,16/11/2021,6.08,79.06,29.1
Finance,17/11/2021,50.07,41.11,29.3
Logistics,17/11/2021,41.89,48.84,35.1
IT,17/11/2021,7.71,78.85,29
Finance,18/11/2021,49.22,41.34,29.5
Logistics,18/11/2021,43.12,50.87,35.3
IT,18/11/2021,8.03,80.28,29
Finance,19/11/2021,49.21,43.25,29.5
Logistics,19/11/2021,44.74,50.94,35.6
IT,19/11/2021,8.81,81.26,29
Finance,20/11/2021,50.1,43.93,29.6
Logistics,20/11/2021,42.79,49.21,35.6
IT,20/11/2021,10.31,82.1,28.9
Finance,21/11/2021,51.87,44.28,29.5
Logistics,21/11/2021,43.83,48.73,35.5
IT,21/11/2021,9.18,84.13,29.2
Finance,22/11/2021,51.7,45.24,29.5
Logistics,22/11/2021,45.5,50.46,35.5
IT,22/11/2021,9.64,86.21,29.1
Finance,23/11/2021,53.4,47.08,29.6
Logistics,23/11/2021,45.98,51.11,35.6
IT,23/11/2021,8.47,84.46,29
Finance,24/11/2021,53.32,46.4,29.9
Logistics,24/11/2021,46.3,51.06,35.5
IT,24/11/2021,7.51,83.26,29.1
Finance,25/11/2021,54.29,46.23,30.2
Logistics,25/11/2021,46.33,51.64,35.4
IT,25/11/2021,8.86,81.36,29.4
Finance,26/11/2021,53.66,46.91,30.5
Logistics,26/11/2021,47.29,51.26,35.6
IT,26/11/2021,6.98,82.56,29.6
Finance,27/11/2021,55.34,45.6,30.8
Logistics,27/11/2021,47.64,49.54,35.6
IT,27/11/2021,6.32,81.93,29.9
Finance,28/11/2021,56.52,45.95,31.1
Logistics,28/11/2021,45.71,47.65,35.8
IT,28/11/2021,6.11,83.47,29.9
Finance,29/11/2021,57.55,46.07,31.2
Logistics,29/11/2021,45.92,47.12,35.8
IT,29/11/2021,4.49,84.43,29.9
Finance,30/11/2021,57.67,45.93,31.3
Logistics,30/11/2021,45.12,45.83,35.9
IT,30/11/2021,4.81,85.92,30.2
Finance,1/12/2021,57.16,47.16,31.5
Logistics,1/12/2021,44.35,44.03,36.2
IT,1/12/2021,4.97,86.23,30.4
Finance,2/12/2021,56.61,49.25,31.7
Logistics,2/12/2021,42.92,43.94,36.3
IT,2/12/2021,6.27,84.68,30.6
Finance,3/12/2021,57.35,50.74,31.6
Logistics,3/12/2021,43.61,43.55,36.2
IT,3/12/2021,7.71,83.23,30.5
Finance,4/12/2021,56.96,50.95,31.5
Logistics,4/12/2021,44.89,44.08,36.2
IT,4/12/2021,7.7,82.38,30.5
Finance,5/12/2021,56.84,52.5,31.8
Logistics,5/12/2021,46.66,42.24,36.3
IT,5/12/2021,7.25,83.87,30.4
Finance,6/12/2021,58.18,50.54,31.7
Logistics,6/12/2021,46.45,42.53,36.6
IT,6/12/2021,9.2,84.41,30.4
Finance,7/12/2021,59.07,52.62,31.7
Logistics,7/12/2021,47.86,40.78,36.6
IT,7/12/2021,9.67,83.14,30.4
Finance,8/12/2021,57.24,52.27,31.7
Logistics,8/12/2021,47.24,42.17,36.5
IT,8/12/2021,9.97,83.94,30.3
Finance,9/12/2021,56.55,50.65,31.9
Logistics,9/12/2021,45.51,41.22,36.5
IT,9/12/2021,10.82,85.24,30.6
Finance,10/12/2021,54.85,48.98,31.9
Logistics,10/12/2021,43.97,43.32,36.6
IT,10/12/2021,12.45,83.86,30.5
Finance,11/12/2021,55.28,47.08,31.9
Logistics,11/12/2021,44.71,43.82,36.7
IT,11/12/2021,11.92,84.59,30.7
Finance,12/12/2021,53.87,47.31,31.9
Logistics,12/12/2021,46.79,43.55,36.6
IT,12/12/2021,13.98,83.72,30.6
Finance,13/12/2021,53.21,47.7,31.9
Logistics,13/12/2021,48.88,45.02,36.7
IT,13/12/2021,12.29,84.58,30.6
Finance,14/12/2021,52.23,49.06,31.8
Logistics,14/12/2021,50.59,43.46,36.7
IT,14/12/2021,13.39,85.89,30.8
Finance,15/12/2021,51.46,50.76,31.8
Logistics,15/12/2021,49.78,43.88,36.6
IT,15/12/2021,15.35,84.1,30.7
Finance,16/12/2021,52.81,49.7,32.1
Logistics,16/12/2021,48.65,45.7,36.5
IT,16/12/2021,15.19,83.46,30.6
Finance,17/12/2021,54.47,48.13,32.3
Logistics,17/12/2021,50.34,44.56,36.4
IT,17/12/2021,15.38,83.65,30.6
Finance,18/12/2021,56.26,49.05,32.3
Logistics,18/12/2021,49.17,45.79,36.5
IT,18/12/2021,14.68,83.7,30.5
Finance,19/12/2021,56.37,48.67,32.2
Logistics,19/12/2021,51.23,47.27,36.6
IT,19/12/2021,16.08,84.24,30.7
Finance,20/12/2021,58.17,48.61,32.2
Logistics,20/12/2021,51.31,46.7,36.5
IT,20/12/2021,17.29,83.35,30.6
Finance,21/12/2021,59.68,46.69,32.3
Logistics,21/12/2021,50.75,48.26,36.5
IT,21/12/2021,18.82,83.59,30.9
Finance,22/12/2021,59.69,44.74,32.2
Logistics,22/12/2021,51.97,46.89,36.7
IT,22/12/2021,17.26,83,31.1
Finance,23/12/2021,58.17,44.79,32.4
Logistics,23/12/2021,51.19,48.76,36.6
IT,23/12/2021,17.02,83.68,31.1
Finance,24/12/2021,56.22,46.85,32.4
Logistics,24/12/2021,49.97,47.12,36.8
IT,24/12/2021,15.25,83.95,31.2
Finance,25/12/2021,57.71,44.86,32.5
Logistics,25/12/2021,51.79,47.47,36.9
IT,25/12/2021,15.04,82.04,31.1
Finance,26/12/2021,57.37,43.58,32.5
Logistics,26/12/2021,51.14,48.24,37
IT,26/12/2021,14.01,80.53,31.3
Finance,27/12/2021,59.2,43.63,32.5
Logistics,27/12/2021,50.36,47.72,36.9
IT,27/12/2021,12.3,79.74,31.2
Finance,28/12/2021,58.74,42.4,32.6
Logistics,28/12/2021,52.1,45.85,37.1
IT,28/12/2021,11.61,81.7,31.5
Finance,29/12/2021,57.54,42.88,32.7
Logistics,29/12/2021,51.85,44.71,37.1
IT,29/12/2021,10.52,80.13,31.7
Finance,30/12/2021,57.86,44.13,32.7
Logistics,30/12/2021,50.24,45.83,37.2
IT,30/12/2021,11.65,79.88,31.9
Finance,31/12/2021,57.63,45.24,32.6
Logistics,31/12/2021,50.5,47.51,37.4
IT,31/12/2021,10.42,79.62,31.8
Finance,1/1/2022,18,15,0.8
Logistics,1/1/2022,28,23,1.4
IT,1/1/2022,30,35,1.9
Finance,2/1/2022,18.06,13.36,0.7
Logistics,2/1/2022,29.04,23.59,1.4
IT,2/1/2022,28.35,34.99,1.8
Finance,3/1/2022,16.18,12.87,1
Logistics,3/1/2022,29.1,24.83,1.6
IT,3/1/2022,27.53,36.04,1.8
Finance,4/1/2022,15.33,14.44,1.1
Logistics,4/1/2022,28.41,23.23,1.9
IT,4/1/2022,27.32,34.46,1.7
Finance,5/1/2022,15.29,14.78,1
Logistics,5/1/2022,29.8,22.04,1.9
IT,5/1/2022,28.04,33.65,1.9
Finance,6/1/2022,14.41,12.78,0.9
Logistics,6/1/2022,29.6,21.23,2.1
IT,6/1/2022,28.08,32.11,2.1
Finance,7/1/2022,12.93,14.77,1.1
Logistics,7/1/2022,30.22,21.6,2
IT,7/1/2022,29.98,33.29,2
Finance,8/1/2022,14.58,16.7,1.3
Logistics,8/1/2022,28.39,20.85,2.2
IT,8/1/2022,29.38,31.3,2
Finance,9/1/2022,16.24,18.79,1.6
Logistics,9/1/2022,26.96,21.71,2.2
IT,9/1/2022,30.99,30.01,2.1
Finance,10/1/2022,15.77,20.09,1.5
Logistics,10/1/2022,28.3,19.82,2.1
IT,10/1/2022,31.62,29.94,2.2
Finance,11/1/2022,16.32,18.73,1.5
Logistics,11/1/2022,27.13,19.77,2.4
IT,11/1/2022,33.48,32.03,2.4
Finance,12/1/2022,14.32,19.94,1.6
Logistics,12/1/2022,28.87,19.24,2.3
IT,12/1/2022,35.26,31.24,2.6
Finance,13/1/2022,16.03,20.13,1.9
Logistics,13/1/2022,27.25,18.91,2.5
IT,13/1/2022,35.84,31.08,2.8
Finance,14/1/2022,15.39,19.01,2.2
Logistics,14/1/2022,26.98,19.81,2.8
IT,14/1/2022,35.81,29.28,2.7
Finance,15/1/2022,16.35,17.08,2.5
Logistics,15/1/2022,28.07,21.36,3
IT,15/1/2022,34.27,29.61,2.8
Finance,16/1/2022,16.36,16.33,2.7
Logistics,16/1/2022,26.83,23.33,3
IT,16/1/2022,33.68,30.33,3
Finance,17/1/2022,17.03,16.23,2.6
Logistics,17/1/2022,26.51,23.27,2.9
IT,17/1/2022,32.07,29.92,2.9
Finance,18/1/2022,17.05,14.23,2.5
Logistics,18/1/2022,27.25,24.52,2.8
IT,18/1/2022,33.9,31.12,2.8
Finance,19/1/2022,16.07,12.5,2.7
Logistics,19/1/2022,25.29,22.62,2.7
IT,19/1/2022,32.4,30.93,3.1
Finance,20/1/2022,15.85,10.66,3
Logistics,20/1/2022,24.43,24.03,2.7
IT,20/1/2022,33.18,30.98,3.3
Finance,21/1/2022,15.95,12.59,3.1
Logistics,21/1/2022,23.31,22.97,2.6
IT,21/1/2022,31.46,32.43,3.4
Finance,22/1/2022,14.72,13.18,3.2
Logistics,22/1/2022,21.5,23.4,2.7
IT,22/1/2022,29.62,33.23,3.3
Finance,23/1/2022,13.67,12.45,3.4
Logistics,23/1/2022,23.36,22.28,2.7
IT,23/1/2022,31.18,34.77,3.3
Finance,24/1/2022,14.42,13.15,3.6
Logistics,24/1/2022,24.72,21.78,2.9
IT,24/1/2022,33.06,35.78,3.5
Finance,25/1/2022,13.71,13.47,3.6
Logistics,25/1/2022,26.14,20.67,3.1
IT,25/1/2022,32.97,37.04,3.6
Finance,26/1/2022,13.39,13.76,3.7
Logistics,26/1/2022,26.37,21.25,3
IT,26/1/2022,33.01,37.94,3.9
Finance,27/1/2022,15.41,15.74,3.9
Logistics,27/1/2022,27.29,20.65,3.1
IT,27/1/2022,33.28,36.79,4.1
Finance,28/1/2022,13.82,14.47,3.9
Logistics,28/1/2022,27.63,22.32,3.3
IT,28/1/2022,34.87,37.41,4.2
Finance,29/1/2022,13.02,13.17,4
Logistics,29/1/2022,26.69,23.79,3.3
IT,29/1/2022,33.05,37.68,4.3
Finance,30/1/2022,14.17,14.11,4.2
Logistics,30/1/2022,28.4,25.8,3.5
IT,30/1/2022,32.97,39.74,4.3
Finance,31/1/2022,16.04,12.87,4.1
Logistics,31/1/2022,28.48,25.52,3.4
IT,31/1/2022,33.62,41.6,4.6
Finance,1/2/2022,16.43,13.19,4.3
Logistics,1/2/2022,27,25.11,3.4
IT,1/2/2022,35.22,43.46,4.8
Finance,2/2/2022,16.89,12.38,4.6
Logistics,2/2/2022,29.1,24.12,3.3
IT,2/2/2022,34.33,44.05,4.8
Finance,3/2/2022,15,13.59,4.6
Logistics,3/2/2022,28.84,23.31,3.3
IT,3/2/2022,33.14,43.82,4.8
Finance,4/2/2022,13.06,15.23,4.7
Logistics,4/2/2022,29.48,23.03,3.2
IT,4/2/2022,33.8,42.39,4.7
Finance,5/2/2022,13.97,17.08,4.7
Logistics,5/2/2022,30.09,22.08,3.2
IT,5/2/2022,33.39,40.87,4.6
Finance,6/2/2022,12.16,17.05,4.8
Logistics,6/2/2022,29.94,23.53,3.2
IT,6/2/2022,33.99,39.31,4.7
Finance,7/2/2022,12.5,17.47,4.8
Logistics,7/2/2022,31.26,21.76,3.4
IT,7/2/2022,32.38,38.83,5
Finance,8/2/2022,10.83,18.07,4.9
Logistics,8/2/2022,31.28,20.57,3.6
IT,8/2/2022,34.45,40.57,5.1
Finance,9/2/2022,10.74,17.57,5.1
Logistics,9/2/2022,32.02,19.37,3.7
IT,9/2/2022,33.13,40.09,5.2
Finance,10/2/2022,11.98,19.42,5.2
Logistics,10/2/2022,33.41,20.43,4
IT,10/2/2022,32.45,40.36,5.2
Finance,11/2/2022,13.52,20.77,5.2
Logistics,11/2/2022,33.8,21.59,4.3
IT,11/2/2022,32.29,41.01,5.2
Finance,12/2/2022,14.02,21.57,5.3
Logistics,12/2/2022,33.12,20.75,4.3
IT,12/2/2022,30.98,39.25,5.2
Finance,13/2/2022,13.25,20.76,5.6
Logistics,13/2/2022,33.4,19.85,4.4
IT,13/2/2022,30.12,39.14,5.1
Finance,14/2/2022,11.98,20.47,5.8
Logistics,14/2/2022,34.71,18.84,4.7
IT,14/2/2022,28.27,38.5,5
Finance,15/2/2022,13.18,22.48,6
Logistics,15/2/2022,35.51,18.36,4.9
IT,15/2/2022,27.09,39.81,5.1
Finance,16/2/2022,14.9,21.37,6.3
Logistics,16/2/2022,36.31,17.37,5.1
IT,16/2/2022,26.27,41.88,5.4
Finance,17/2/2022,13.8,21.78,6.4
Logistics,17/2/2022,36.94,16.74,5.1
IT,17/2/2022,26.94,41.94,5.7
Finance,18/2/2022,13.45,20.21,6.5
Logistics,18/2/2022,38.22,15.05,5
IT,18/2/2022,25.66,43.99,5.7
Finance,19/2/2022,12.77,20.37,6.5
Logistics,19/2/2022,37.04,15.5,5.1
IT,19/2/2022,25.99,42.48,6
Finance,20/2/2022,11.48,22.14,6.6
Logistics,20/2/2022,37.16,16.72,5.3
IT,20/2/2022,25.23,42.32,6.3
Finance,21/2/2022,13.54,21.35,6.8
Logistics,21/2/2022,38.81,15.63,5.5
IT,21/2/2022,26.65,44.01,6.2
Finance,22/2/2022,15.06,22.96,6.8
Logistics,22/2/2022,40.19,15.16,5.8
IT,22/2/2022,25.99,45.34,6.1
Finance,23/2/2022,15.94,23.34,6.7
Logistics,23/2/2022,41.22,16.66,5.9
IT,23/2/2022,26.92,45.24,6
Finance,24/2/2022,17.48,22.26,6.8
Logistics,24/2/2022,43.18,18.08,6.1
IT,24/2/2022,26.58,43.27,6.1
Finance,25/2/2022,17.13,21.66,6.8
Logistics,25/2/2022,41.79,19.84,6.1
IT,25/2/2022,26.11,45.29,6
Finance,26/2/2022,18.7,21.9,7.1
Logistics,26/2/2022,43.5,20,6.3
IT,26/2/2022,26.79,46.07,6
Finance,27/2/2022,18.15,23.83,7.2
Logistics,27/2/2022,44.02,19.59,6.4
IT,27/2/2022,25.11,44.44,5.9
Finance,28/2/2022,17.87,24.02,7.2
Logistics,28/2/2022,42.48,21.17,6.6
IT,28/2/2022,26.36,45.13,6.1
Finance,1/3/2022,18.42,25.23,7.4
Logistics,1/3/2022,42.87,21.65,6.6
IT,1/3/2022,24.43,46.45,6.1
Finance,2/3/2022,19.88,27.33,7.6
Logistics,2/3/2022,42.85,22.61,6.5
IT,2/3/2022,23.54,44.98,6.4
Finance,3/3/2022,19.45,29.21,7.7
Logistics,3/3/2022,43.03,24,6.8
IT,3/3/2022,23.24,45.04,6.7
Finance,4/3/2022,21.54,30.45,7.6
Logistics,4/3/2022,43.9,25.24,7.1
IT,4/3/2022,23.07,46.3,6.6
Finance,5/3/2022,23.31,30.43,7.7
Logistics,5/3/2022,44.03,26.1,7.1
IT,5/3/2022,24.81,46.51,6.6
Finance,6/3/2022,23.73,32.07,7.6
Logistics,6/3/2022,43.34,26.23,7.3
IT,6/3/2022,22.87,46.67,6.7
Finance,7/3/2022,24.57,30.95,7.5
Logistics,7/3/2022,42.6,27.81,7.3
IT,7/3/2022,23.84,48.2,6.9
Finance,8/3/2022,25.12,29.41,7.7
Logistics,8/3/2022,44.07,26.32,7.3
IT,8/3/2022,24.5,48.51,6.8
Finance,9/3/2022,23.44,29.59,7.6
Logistics,9/3/2022,46.13,26.26,7.3
IT,9/3/2022,24.87,48.9,7.1
Finance,10/3/2022,22.49,28.28,7.8
Logistics,10/3/2022,48.03,25.09,7.3
IT,10/3/2022,25.07,48.57,7.2
Finance,11/3/2022,24.56,29.6,8
Logistics,11/3/2022,49.78,25.86,7.5
IT,11/3/2022,25.62,50.5,7.5
Finance,12/3/2022,23.36,30.45,8.1
Logistics,12/3/2022,48.82,25.32,7.4
IT,12/3/2022,25.24,50.31,7.4
Finance,13/3/2022,25.24,28.97,8
Logistics,13/3/2022,48.39,24.12,7.4
IT,13/3/2022,24.69,48.53,7.4
Finance,14/3/2022,26.23,30.55,8.2
Logistics,14/3/2022,47.99,22.56,7.7
IT,14/3/2022,23.07,48.8,7.6
Finance,15/3/2022,26.43,28.56,8.4
Logistics,15/3/2022,46.11,23.37,7.6
IT,15/3/2022,25.08,48.28,7.6
Finance,16/3/2022,27.42,30.25,8.6
Logistics,16/3/2022,46.71,22.92,7.7
IT,16/3/2022,26.42,46.57,7.8
Finance,17/3/2022,28.93,29.21,8.7
Logistics,17/3/2022,47.74,24.58,7.8
IT,17/3/2022,27.52,46.33,8
Finance,18/3/2022,30.03,27.93,8.8
Logistics,18/3/2022,47.9,26.17,8.1
IT,18/3/2022,27.52,48.16,7.9
Finance,19/3/2022,28.93,29.2,8.8
Logistics,19/3/2022,47.1,24.72,8.2
IT,19/3/2022,25.71,49.28,8
Finance,20/3/2022,27.99,30.33,8.9
Logistics,20/3/2022,45.79,25.15,8.1
IT,20/3/2022,24.61,50.13,8.2
Finance,21/3/2022,27.16,31.27,8.8
Logistics,21/3/2022,44.6,26.2,8.4
IT,21/3/2022,25.31,49.07,8.5
Finance,22/3/2022,27.33,30.51,9.1
Logistics,22/3/2022,45.08,28.04,8.7
IT,22/3/2022,26.71,49.66,8.8
Finance,23/3/2022,29.18,32.45,9
Logistics,23/3/2022,44.17,26.14,8.8
IT,23/3/2022,24.94,51.54,9
Finance,24/3/2022,28.63,31.55,9.2
Logistics,24/3/2022,43.5,26.96,8.7
IT,24/3/2022,25.98,53.43,8.9
Finance,25/3/2022,28.92,31.94,9.2
Logistics,25/3/2022,44.37,26.82,8.8
IT,25/3/2022,24.8,52.69,8.9
Finance,26/3/2022,29.81,30.43,9.2
Logistics,26/3/2022,45.55,27.39,8.8
IT,26/3/2022,25.85,54.54,8.9
Finance,27/3/2022,28.7,29.45,9.4
Logistics,27/3/2022,45.7,25.95,8.7
IT,27/3/2022,27.24,54.61,8.8
Finance,28/3/2022,27.64,27.46,9.7
Logistics,28/3/2022,44.94,24.63,8.7
IT,28/3/2022,26.11,53.76,9
Finance,29/3/2022,27.46,28.94,9.6
Logistics,29/3/2022,43.02,24.11,9
IT,29/3/2022,27.47,53.12,9.3
Finance,30/3/2022,29.5,28.84,9.5
Logistics,30/3/2022,42.09,25.32,9.1
IT,30/3/2022,25.59,53.28,9.4
Finance,31/3/2022,28.22,27.77,9.5
Logistics,31/3/2022,41.23,25.32,9.2
IT,31/3/2022,24.33,51.97,9.3
Finance,1/4/2022,28.9,26.76,9.5
Logistics,1/4/2022,42.31,25.64,9.5
IT,1/4/2022,24.96,51.69,9.3
Finance,2/4/2022,28.66,24.79,9.6
Logistics,2/4/2022,43.68,27.12,9.7
IT,2/4/2022,24.66,50.01,9.2
Finance,3/4/2022,28.82,24.98,9.9
Logistics,3/4/2022,44.35,27.5,9.8
IT,3/4/2022,24.59,49.36,9.3
Finance,4/4/2022,28.35,24.56,9.8
Logistics,4/4/2022,44.68,29.52,9.9
IT,4/4/2022,22.86,51.03,9.2
Finance,5/4/2022,26.84,24.66,10.1
Logistics,5/4/2022,46.41,30.7,10.2
IT,5/4/2022,24.04,52.25,9.4
Finance,6/4/2022,27.51,25.91,10.2
Logistics,6/4/2022,46.77,29.02,10.5
IT,6/4/2022,24.07,53.64,9.3
Finance,7/4/2022,27.46,26.11,10.3
Logistics,7/4/2022,45.79,30.06,10.8
IT,7/4/2022,25.44,53.25,9.2
Finance,8/4/2022,27.18,24.39,10.4
Logistics,8/4/2022,44,29.79,10.9
IT,8/4/2022,24.52,53.72,9.2
Finance,9/4/2022,27.73,24.78,10.5
Logistics,9/4/2022,43.08,28.08,10.8
IT,9/4/2022,26.57,53.92,9.3
Finance,10/4/2022,28.8,23.75,10.4
Logistics,10/4/2022,41.43,28.85,11.1
IT,10/4/2022,25.16,54.04,9.2
Finance,11/4/2022,29.38,24.51,10.4
Logistics,11/4/2022,40.99,29.41,11.4
IT,11/4/2022,26.37,55.54,9.1
Finance,12/4/2022,30.61,24.76,10.6
Logistics,12/4/2022,39.32,30.84,11.5
IT,12/4/2022,26.14,55.21,9.2
Finance,13/4/2022,30.65,25.91,10.6
Logistics,13/4/2022,38.29,30.22,11.6
IT,13/4/2022,26.92,56.24,9.3
Finance,14/4/2022,30.92,26.19,10.5
Logistics,14/4/2022,37.72,30.77,11.6
IT,14/4/2022,27.24,57,9.4
Finance,15/4/2022,29.12,26.56,10.4
Logistics,15/4/2022,39.72,31.82,11.8
IT,15/4/2022,27.64,57.25,9.5
Finance,16/4/2022,29.81,26.03,10.6
Logistics,16/4/2022,39.86,32.6,12.1
IT,16/4/2022,26.22,57.84,9.6
Finance,17/4/2022,29.73,25.38,10.7
Logistics,17/4/2022,38.92,34.5,12.4
IT,17/4/2022,24.3,59.55,9.8
Finance,18/4/2022,31.36,25.33,10.6
Logistics,18/4/2022,39.83,34.27,12.7
IT,18/4/2022,23.54,58.69,9.8
Finance,19/4/2022,32.72,24.31,10.6
Logistics,19/4/2022,41.93,34.81,12.7
IT,19/4/2022,23.48,59.17,10.1
Finance,20/4/2022,33.78,25.13,10.7
Logistics,20/4/2022,42.4,34.85,13
IT,20/4/2022,21.55,58.92,10.2
Finance,21/4/2022,34.52,27.12,10.7
Logistics,21/4/2022,43.69,34.85,12.9
IT,21/4/2022,21.09,59.04,10.1
Finance,22/4/2022,34.57,27.57,10.6
Logistics,22/4/2022,43.15,34.21,13.1
IT,22/4/2022,22.54,58.4,10.4
Finance,23/4/2022,33.23,27.42,10.6
Logistics,23/4/2022,44.92,34.84,13
IT,23/4/2022,21.88,59.9,10.5
Finance,24/4/2022,34.83,28.3,10.9
Logistics,24/4/2022,43.2,35.36,13.1
IT,24/4/2022,21.88,61.58,10.6
Finance,25/4/2022,33.4,26.81,11.1
Logistics,25/4/2022,44.42,34.22,13
IT,25/4/2022,22.51,60.76,10.5
Finance,26/4/2022,31.98,28.59,11.4
Logistics,26/4/2022,45.55,35.33,13.2
IT,26/4/2022,21.98,62.54,10.8
Finance,27/4/2022,30.46,26.87,11.5
